ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736;1;  651;2014;5;345;1;511;2;231;20050201;0;601;0;0;0;0;0;0;0;53,4;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;456
736;1;  651;2014;5;345;1;511;1;0;20050201;288;601;54;83;71;11;11,4;4,52;60,4;53,4;1,17;;0;0;288;2;62;63;55;1;7;1;1139;1;;0
736;1;  651;2014;6;345;1;511;1;0;20050201;216;601;20;89;76;11;12,14;2,24;81,6;76,9;1,17;;0;0;216;1;23;63;55;1;1;1;422;1;;0
736;1;  651;2014;6;345;1;511;1;0;20050201;504;601;56;246;210;13;14,35;2,65;81,6;76,9;1,17;;0;0;504;2;63;63;55;1;5;1;1182;1;;0
736;1;  651;2014;7;345;1;511;1;0;20050201;744;601;105;439;375;16;17,57;3,4;80,7;75,9;1,17;;0;0;744;1;120;63;55;1;1;1;2216;1;;0
736;1;  651;2014;8;345;1;511;1;0;20050201;744;601;111;433;370;16;17,54;3,57;79,7;74,7;1,17;;0;0;744;1;126;63;55;1;1;1;2342;1;;0
736;1;  651;2014;9;345;1;511;1;225;20050201;576;601;90;330;282;16;17,5;3,74;78,7;73,5;1,17;;0;0;576;1;102;63;55;1;1;1;1899;1;;144
736;1;  651;2014;10;345;1;511;1;225;20050201;96;601;25;42;36;16;16,71;6,15;63,2;56,4;1,17;;0;0;96;1;28;63;55;1;1;1;528;1;;648
736;1;  651;2014;11;345;1;511;1;120;20050201;192;601;49;85;72;16;16,72;6,15;63,2;56,4;1,17;;0;0;192;1;56;63;55;1;1;1;1034;1;;528
736;1;  651;2014;12;345;1;511;1;231;20050201;384;601;90;180;153;16;16,87;5,64;66,6;60;1,17;;0;0;384;1;102;63;55;1;1;1;1899;1;;360
736;1;  651;2015;1;345;1;511;1;233;20050201;312;601;73;146;125;16;16,88;5,64;66,6;60;1,17;;0;0;312;1;83;63;55;1;1;1;1540;1;;432
736;1;  651;2015;2;345;1;511;1;233;20050201;336;601;68;170;145;16;16,99;4,83;71,6;65;1,17;;0;0;336;1;78;63;55;1;1;1;1435;1;;336
736;1;  651;2015;3;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;65;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  651;2015;4;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;60;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;288
736;1;  651;2015;4;345;1;511;1;233;20050201;72;601;17;34;29;16;16,75;5,52;67,1;60;1,17;;0;0;72;2;19;63;55;1;7;1;359;1;;360
736;1;  651;2015;5;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;60;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  651;2015;6;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;60;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  651;2015;7;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;60;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  651;2015;8;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;60;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;264
736;1;  651;2015;8;345;1;511;1;233;20050201;430;601;99;201;172;16;16,76;5,52;67,1;60;1,17;;0;0;430;2;115;63;55;1;7;1;2089;1;;50
736;1;  651;2015;9;345;1;511;1;233;20050201;432;601;105;215;183;17;17,79;5,86;67,1;60;1,17;;0;0;432;1;122;63;55;1;1;1;2216;1;;288
736;1;  651;2015;10;345;1;511;1;0;20050201;744;601;199;310;265;16;16,42;6,41;61;53,5;1,17;;0;0;744;1;231;63;55;1;1;1;4199;1;;0
736;1;  651;2015;11;345;1;511;1;231;20050201;192;601;51;80;68;16;16,42;6,41;61;53,5;1,17;;0;0;192;1;60;63;55;1;1;1;1076;1;;528
736;1;  651;2015;12;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  651;2016;1;345;1;511;2;233;20050201;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;1
736;1;  651;2016;1;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;743
736;1;  651;2016;2;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;696
736;1;  651;2016;3;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2016;4;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  651;2016;5;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2016;6;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  651;2016;7;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2016;8;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2016;9;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  651;2016;10;345;1;481;2;233;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2016;11;345;1;481;2;242;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  651;2016;12;345;1;481;2;242;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2017;1;345;1;481;2;242;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  651;2017;2;345;1;481;2;242;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;672
736;1;  651;2017;3;345;1;481;2;242;20170317;0;601;0;0;0;0;0;0;0;98;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;20170317;385
736;1;  651;2017;3;345;1;481;1;420;20170317;95;999;61;4;4;18;16,37;15,32;6,4;5;1,17;;0;0;95;2;68;20;55;1;3;31;1208;1;20170317;264
736;1;  651;2017;4;345;1;481;2;420;20170317;0;999;0;0;0;0;0;0;0;5;1,17;;0;0;0;1;0;20;55;1;14;31;0;1;20170317;720
736;1;  651;2017;5;345;1;481;2;420;20170317;0;999;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;20;55;1;14;31;0;1;20170317;361
736;1;  651;2017;5;345;1;481;1;0;20170317;383;881;236;10;8;17;15,37;14,77;3,9;3;1,17;;0;0;383;2;263;63;55;1;7;31;4673;1;20170317;0
736;1;  651;2017;6;345;1;481;1;66;20170317;624;881;384;16;13;17;15,37;14,77;3,9;3;1,17;;0;0;624;1;429;63;55;1;1;31;7603;1;20170317;96
736;1;  651;2017;7;345;1;481;1;79;20170317;576;881;355;14;12;17;15,38;14,78;3,9;3;1,17;;0;0;576;1;396;63;55;1;1;31;7029;1;20170317;168
736;1;  651;2017;8;345;1;481;1;66;20170317;672;881;365;15;13;15;13,57;13,04;3,9;3;1,17;;0;0;672;1;407;63;55;1;1;31;7227;1;20170317;72
736;1;  651;2017;9;345;1;481;1;231;20170317;552;881;300;12;10;15;13,56;13,04;3,9;3;1,17;;0;0;552;1;335;63;55;1;1;31;5940;1;20170317;168
736;1;  651;2017;10;345;1;481;1;0;20170317;744;881;377;15;13;14;12,66;12,17;3,9;3;1,17;;0;0;744;1;421;63;55;1;1;31;7465;1;20170317;0
736;1;  651;2017;11;345;1;481;1;231;20170317;48;881;24;1;1;14;12,67;12,17;3,9;3;1,17;;0;0;48;1;27;63;55;1;1;31;475;1;20170317;672
736;1;  651;2017;12;345;1;481;1;0;20170317;744;881;350;14;12;13;11,76;11,3;3,9;3;1,17;;0;0;744;1;391;63;55;1;1;31;6930;1;20170317;0
736;1;  651;2018;1;345;1;481;1;0;20170317;744;881;377;15;13;14;12,66;12,17;3,9;3;1,17;;0;0;744;1;421;63;55;1;1;1;7465;1;;0
736;1;  651;2018;2;345;1;481;1;0;20170317;672;881;341;14;12;14;12,66;12,17;3,9;3;1,17;;0;0;672;1;380;63;55;1;1;1;6752;1;;0
736;1;  651;2018;3;345;1;481;1;231;20170317;624;881;294;12;10;13;11,76;11,3;3,9;3;1,17;;0;0;624;1;328;63;55;1;1;1;5821;1;;120
736;1;  651;2018;4;345;1;481;2;231;20170317;0;881;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  651;2018;5;345;1;481;1;0;20170317;744;881;377;15;13;14;12,66;12,17;3,9;3;1,17;;0;0;744;1;421;63;55;1;7;1;7465;1;;0
736;1;  651;2018;6;345;1;481;1;0;20170317;720;881;417;17;14;16;14,47;13,91;3,9;3;1,17;;0;0;720;1;466;63;55;1;1;1;8257;1;;0
736;1;  651;2018;7;345;1;481;1;0;20170317;744;881;377;15;13;14;12,66;12,17;3,9;3;1,17;;0;0;744;1;421;63;55;1;1;1;7465;1;;0
736;1;  651;2018;8;345;1;481;1;0;20170317;744;881;377;15;13;14;12,65;12,16;3,9;3;1,17;;0;0;744;1;421;63;55;1;1;1;7465;1;;0
736;1;  651;2018;9;345;1;481;1;0;20170317;720;881;365;15;13;14;12,66;12,17;3,9;3;1,17;;0;0;720;1;407;63;55;1;1;1;7227;1;;0
736;1;  651;2018;10;345;1;481;1;0;20170317;744;881;339;28;24;13;11,86;10,95;7,7;6;1,17;;0;0;744;1;379;63;55;1;1;1;6712;1;;0
736;1;  651;2018;11;345;1;481;1;0;20170317;720;881;354;29;25;14;12,77;11,79;7,7;6;1,17;;0;0;720;1;395;63;55;1;1;1;7009;1;;0
736;1;  651;2018;12;345;1;481;1;0;20170317;744;881;381;10;9;14;12,63;12,3;2,6;2;1,17;;0;0;744;1;425;63;55;1;1;1;7544;1;;0
736;1;  651;2019;1;345;1;481;1;0;20170317;744;881;379;13;11;14;12,64;12,23;3,2;2,5;1,17;;0;0;744;1;423;63;55;1;1;1;7504;1;;0
736;1;  651;2019;2;345;1;481;1;0;20170317;672;881;344;9;8;14;12,62;12,29;2,6;2;1,17;;0;0;672;1;384;63;55;1;1;1;6811;1;;0
736;1;  651;2019;3;345;1;481;1;231;20170317;552;881;276;17;14;14;12,72;11,98;5,8;4,5;1,17;;0;0;552;1;308;63;55;1;1;1;5465;1;;192
736;1;  651;2019;4;345;1;481;1;231;20170317;216;881;110;4;4;14;12,66;12,17;3,9;3;1,17;;0;0;216;1;122;63;55;1;1;1;2178;1;;504
736;1;  651;2019;5;345;1;481;1;0;20170317;744;881;373;20;17;14;12,7;12,04;5,2;4;1,17;;0;0;744;1;417;63;55;1;1;1;7385;1;;0
736;1;  651;2019;6;345;1;481;1;0;20170317;720;881;361;20;17;14;12,69;12,04;5,2;4;1,17;;0;0;720;1;403;63;55;1;1;1;7148;1;;0
736;1;  651;2019;7;345;1;481;1;0;20170317;744;881;413,307;22,487;19,22;15,5;14,057;13,332;5,2;4;1,17;;0;0;744;1;461,28;63;55;1;1;1;8183;1;;0
736;1;  651;2019;8;345;1;481;1;0;20170317;744;881;332,201;37,721;32,24;13;11,933;10,716;10,2;8;1,17;;0;0;744;1;370,76;63;55;1;1;1;6578;1;;0
736;1;  651;2019;9;345;1;481;1;0;20170317;720;881;357,504;24,57;21;14;12,736;11,917;6,4;5;1,17;;0;0;720;1;399;63;55;1;1;1;7079;1;;0
736;1;  651;2019;10;345;1;481;1;231;20170317;408;881;202,586;13,923;11,9;14;12,736;11,917;6,4;5;1,17;;0;0;408;1;226,1;63;55;1;1;1;4011;1;;336
736;1;  651;2019;11;345;1;481;1;231;20170317;600;881;297,92;20,475;17,5;14;12,736;11,917;6,4;5;1,17;;0;0;600;1;332,5;63;55;1;1;1;5899;1;;120
736;1;  651;2019;12;345;1;481;1;0;20170317;744;881;373,309;20,311;17,36;14;12,697;12,042;5,2;4;1,17;;0;0;744;1;416,64;63;55;1;1;1;7392;1;;0
736;1;  651;2020;1;345;1;481;1;0;20170317;744;881;373,309;20,311;17,36;14;12,697;12,042;5,2;4;1,17;;0;0;744;1;416,64;63;55;1;1;1;7392;1;;0
736;1;  651;2020;2;345;1;481;1;0;20170317;696;881;324,28;17,644;15,08;13;11,79;11,182;5,2;4;1,17;;0;0;696;1;361,92;63;55;1;1;1;6421;1;;0
736;1;  651;2020;3;345;1;481;1;231;20170317;432;881;201,277;10,951;9,36;13;11,79;11,182;5,2;4;1,17;;0;0;432;1;224,64;63;55;1;1;1;3985;1;;312
736;1;  651;2020;4;345;1;481;1;231;20170317;408;881;190,095;10,343;8,84;13;11,79;11,182;5,2;4;1,17;;0;0;408;1;212,16;63;55;1;1;1;3764;1;;312
736;1;  651;2020;5;345;1;481;1;0;20170317;744;881;373,309;20,311;17,36;14;12,697;12,042;5,2;4;1,17;;0;0;744;1;416,64;63;55;1;1;1;7392;1;;0
736;1;  651;2020;6;345;1;481;1;0;20170317;720;881;361,267;19,656;16,8;14;12,697;12,042;5,2;4;1,17;;0;0;720;1;403,2;63;55;1;1;1;7153;1;;0
736;1;  651;2020;7;345;1;481;1;0;20170317;744;881;399,974;21,762;18,6;15;13,604;12,902;5,2;4;1,17;;0;0;744;1;446,4;63;55;1;1;1;7919;1;;0
736;1;  651;2020;8;345;1;481;1;0;20170317;744;881;399,974;21,762;18,6;15;13,604;12,902;5,2;4;1,17;;0;0;744;1;446,4;63;55;1;1;1;7919;1;;0
736;1;  651;2020;9;345;1;481;1;0;20170317;720;881;387,072;21,06;18;15;13,604;12,902;5,2;4;1,17;;0;0;720;1;432;63;55;1;1;1;7664;1;;0
736;1;  651;2020;10;345;1;481;1;0;20170317;744;881;266,65;14,508;12,4;10;9,07;8,602;5,2;4;1,17;;0;0;744;1;297,6;63;55;1;1;1;5280;1;;0
736;1;  651;2020;11;345;1;481;1;0;20170317;720;881;357,504;24,57;21;14;12,736;11,917;6,4;5;1,17;;0;0;720;1;399;63;55;1;1;1;7079;1;;0
736;1;  651;2020;12;345;1;481;1;0;20170317;744;881;369,421;25,389;21,7;14;12,736;11,917;6,4;5;1,17;;0;0;744;1;412,3;63;55;1;1;1;7315;1;;0
736;1;  651;2021;1;345;1;481;1;0;20170317;744;881;365,532;30,467;26,04;14;12,774;11,791;7,7;6;1,17;;0;0;744;1;407,96;63;55;1;1;1;7238;1;;0
736;1;  651;2021;2;345;1;481;1;0;20170317;672;881;330,158;27,518;23,52;14;12,774;11,791;7,7;6;1,17;;0;0;672;1;368,48;63;55;1;1;1;6537;1;;0
736;1;  651;2021;3;345;1;481;1;0;20170317;744;881;339,423;28,291;24,18;13;11,862;10,949;7,7;6;1,17;;0;0;744;1;378,82;63;55;1;1;1;6721;1;;0
736;1;  651;2021;4;345;1;481;1;231;20170317;312;881;142,339;11,864;10,14;13;11,862;10,949;7,7;6;1,17;;0;0;312;1;158,86;63;55;1;1;1;2818;1;;408
736;1;  651;2021;5;345;1;481;1;0;20170317;744;881;339,423;28,291;24,18;13;11,862;10,949;7,7;6;1,17;;0;0;744;1;378,82;63;55;1;1;1;6721;1;;0
736;1;  651;2021;6;345;1;481;1;0;20170317;720;881;252,672;21,06;18;10;9,124;8,422;7,7;6;1,17;;0;0;720;1;282;63;55;1;1;1;5003;1;;0
736;1;  651;2021;7;345;1;481;1;0;20170317;744;881;287,204;23,938;20,46;11;10,037;9,265;7,7;6;1,17;;0;0;744;1;320,54;63;55;1;1;1;5687;1;;0
736;1;  651;2021;8;345;1;481;1;0;20170317;744;881;290,259;19,949;17,05;11;10,006;9,363;6,4;5;1,17;;0;0;744;1;323,95;63;55;1;1;1;5747;1;;0
736;1;  651;2021;9;345;1;481;1;0;20170317;720;881;280,896;19,305;16,5;11;10,006;9,363;6,4;5;1,17;;0;0;720;1;313,5;63;55;1;1;1;5562;1;;0
736;1;  651;2021;10;345;1;481;1;0;20170317;744;881;290,259;19,949;17,05;11;10,006;9,363;6,4;5;1,17;;0;0;744;1;323,95;63;55;1;1;1;5747;1;;0
736;1;  651;2021;11;345;1;481;1;0;20170317;720;881;283,853;15,444;13,2;11;9,977;9,462;5,2;4;1,17;;0;0;720;1;316,8;63;55;1;1;1;9566;1;;0
736;1;  651;2021;12;345;1;481;1;0;20170317;744;881;293,315;15,959;13,64;11;9,977;9,462;5,2;4;1,17;;0;0;744;1;327,36;63;55;1;1;1;9891;1;;0
736;1;  651;2022;1;345;1;481;1;0;20170317;744;881;293,315;15,959;13,64;11;9,977;9,462;5,2;4;1,17;;0;0;744;1;327,36;63;55;1;1;1;9891;1;;0
736;1;  651;2022;2;345;1;481;1;0;20170317;672;881;264,929;14,414;12,32;11;9,977;9,462;5,2;4;1,17;;0;0;672;1;295,68;63;55;1;1;1;8933;1;;0
736;1;  651;2022;3;345;1;481;1;0;20170317;744;881;293,315;15,959;13,64;11;9,977;9,462;5,2;4;1,17;;0;0;744;1;327,36;63;55;1;1;1;9891;1;;0
736;1;  651;2022;4;345;1;481;1;231;20170317;600;881;236,544;12,87;11;11;9,977;9,462;5,2;4;1,17;;0;0;600;1;264;63;55;1;1;1;7976;1;;120
736;1;  651;2022;5;345;1;481;1;0;20170317;744;881;293,315;15,959;13,64;11;9,977;9,462;5,2;4;1,17;;0;0;744;1;327,36;63;55;1;1;1;9891;1;;0
736;1;  651;2022;6;345;1;481;1;0;20170317;720;881;283,853;15,444;13,2;11;9,977;9,462;5,2;4;1,17;;0;0;720;1;316,8;63;55;1;1;1;9572;1;;0
736;1;  651;2022;7;345;1;481;1;0;20170317;744;881;266,65;14,508;12,4;10;9,07;8,602;5,2;4;1,17;;0;0;744;1;297,6;63;55;1;1;1;8991;1;;0
736;1;  700;2015;6;346;1;511;2;111;20150603;0;;0;0;0;0;0;0;0;3;1,17;;0;0;0;1;0;61;55;1;14;12;0;1;;14
736;1;  700;2015;6;346;1;511;1;0;20150603;672;;1583;63;54;65;58,8;56,54;3,9;3;1,17;;0;0;672;2;1765;61;55;1;3;21;50656;1;;0
736;1;  700;2015;7;346;1;511;1;138;20150603;336;;305;12;11;25;22,62;21,75;3,9;3;1,17;;0;0;336;1;340;61;55;1;1;21;9760;1;;144
736;1;  700;2015;7;346;1;511;1;0;20150603;264;545;555;22;19;58;52,49;50,46;3,9;3;1,17;;0;0;264;2;619;62;55;1;2;21;17760;1;;0
736;1;  700;2015;8;346;1;511;1;0;20150603;744;545;1564;63;54;58;52,49;50,45;3,9;3;1,17;;0;0;744;1;1743;62;55;1;1;21;50048;1;;0
736;1;  700;2015;9;346;1;511;1;0;20150603;720;545;1175;47;40;45;40,73;39,16;3,9;3;1,17;;0;0;720;1;1310;62;55;1;1;21;37600;1;;0
736;1;  700;2015;10;346;1;511;1;0;20150603;744;545;1214;49;42;45;40,73;39,16;3,9;3;1,17;;0;0;744;1;1353;62;55;1;1;21;38848;1;;0
736;1;  700;2015;11;346;1;511;1;0;20150603;720;545;1174;47;40;45;40,69;39,13;3,9;3;1,17;;0;0;720;1;1309;62;55;1;1;21;37568;1;;0
736;1;  700;2015;12;346;1;511;1;0;20150603;744;545;1214;50;43;45;40,78;39,16;3,9;3;1,17;;0;0;744;1;1353;62;55;1;1;21;38848;1;;0
736;1;  700;2016;1;346;1;511;1;0;20150603;744;545;1213;49;42;45;40,72;39,13;3,9;3;1,17;;0;0;744;1;1352;62;55;1;1;1;38816;1;;0
736;1;  700;2016;2;346;1;511;1;0;20150603;696;545;1135;46;39;45;40,71;39,14;3,9;3;1,17;;0;0;696;1;1265;62;55;1;1;1;36320;1;;0
736;1;  700;2016;3;346;1;511;1;0;20150603;744;545;1213;49;42;45;40,72;39,13;3,9;3;1,17;;0;0;744;1;1352;62;55;1;1;1;38816;1;;0
736;1;  700;2016;4;346;1;511;1;0;20150603;720;545;1175;47;40;45;40,73;39,17;3,9;3;1,17;;0;0;720;1;1310;62;55;1;1;1;37600;1;;0
736;1;  700;2016;5;346;1;511;1;0;20150603;744;545;1214;49;42;45;40,75;39,16;3,9;3;1,17;;0;0;744;1;1353;62;55;1;1;1;38848;1;;0
736;1;  700;2016;6;346;1;511;1;0;20150603;720;545;1306;53;45;50;45,29;43,53;3,9;3;1,17;;0;0;720;1;1456;62;55;1;1;1;41792;1;;0
736;1;  700;2016;7;346;1;511;1;0;20150603;744;545;1295;53;45;48;43,47;41,77;3,9;3;1,17;;0;0;744;1;1444;62;55;1;1;1;41440;1;;0
736;1;  700;2016;8;346;1;511;1;0;20150603;744;545;1294;53;45;48;43,44;41,74;3,9;3;1,17;;0;0;744;1;1443;62;55;1;1;1;41408;1;;0
736;1;  700;2016;9;346;1;511;1;0;20150603;720;545;1227;49;42;47;42,54;40,9;3,9;3;1,17;;0;0;720;1;1368;62;55;1;1;1;39264;1;;0
736;1;  700;2016;10;346;1;511;1;0;20150603;744;545;1213;48;41;45;40,7;39,14;3,9;3;1,17;;0;0;744;1;1353;62;55;1;1;1;38816;1;;0
736;1;  700;2016;11;346;1;511;1;0;20150603;720;545;1096;44;38;42;38;36,52;3,9;3;1,17;;0;0;720;1;1222;62;55;1;1;1;35072;1;;0
736;1;  700;2016;12;346;1;511;1;0;20150603;744;545;1133;46;39;42;38,02;36,55;3,9;3;1,17;;0;0;744;1;1263;62;55;1;1;1;36256;1;;0
736;1;  700;2017;1;346;1;511;1;0;20150603;744;545;924;64;55;35;31,89;29,81;6,4;5;1,17;;0;0;744;1;1030;62;55;1;1;1;29568;1;;0
736;1;  700;2017;2;346;1;511;1;0;20150603;672;545;835;57;48;35;31,85;29,83;6,4;5;1,17;;0;0;672;1;931;62;55;1;1;1;26720;1;;0
736;1;  700;2017;3;346;1;511;1;0;20150603;744;545;976;141;121;39;36,02;31,47;12,7;10;1,17;;0;0;744;1;1087;62;55;1;1;1;31232;1;;0
736;1;  700;2017;4;346;1;511;1;0;20150603;720;545;944;137;117;39;36,04;31,48;12,7;10;1,17;;0;0;720;1;1053;62;55;1;1;1;30208;1;;0
736;1;  700;2017;5;346;1;511;1;0;20150603;744;545;976;141;121;39;36,02;31,47;12,7;10;1,17;;0;0;744;1;1087;62;55;1;1;1;31232;1;;0
736;1;  700;2017;6;346;1;511;1;66;20150603;648;545;771;99;85;35;32,23;28,55;11,4;9;1,17;;0;0;648;1;859;62;55;1;1;1;24672;1;;72
736;1;  700;2017;7;346;1;511;1;0;20150603;744;545;890;108;92;35;32,18;28,71;10,8;8,5;1,17;;0;0;744;1;992;62;55;1;1;1;28480;1;;0
736;1;  700;2017;8;346;1;511;1;0;20150603;744;545;890;108;92;35;32,18;28,71;10,8;8,5;1,17;;0;0;744;1;992;62;55;1;1;1;28480;1;;0
736;1;  700;2017;9;346;1;511;1;0;20150603;720;545;862;104;89;35;32,2;28,73;10,8;8,5;1,17;;0;0;720;1;961;62;55;1;1;1;27584;1;;0
736;1;  700;2017;10;346;1;511;1;0;20150603;744;545;793;55;47;30;27,35;25,58;6,4;5;1,17;;0;0;744;1;884;62;55;1;1;1;25376;1;;0
736;1;  700;2017;11;346;1;511;1;0;20150603;720;545;767;53;45;30;27,31;25,56;6,4;5;1,17;;0;0;720;1;855;62;55;1;1;1;24544;1;;0
736;1;  700;2017;12;346;1;511;1;420;20150603;0;545;0;0;0;0;0;0;0;5;1,17;;0;0;0;1;0;62;55;1;1;1;0;1;;96
736;1;  700;2017;12;346;1;511;1;419;20150603;0;;0;0;0;0;0;0;0;0;0;;0;0;0;2;0;62;55;1;1;1;0;1;;72
736;1;  700;2017;12;346;1;511;1;0;20150603;576;3032;491;34;29;24;21,86;20,45;6,4;5;1,17;;0;0;576;3;547;62;55;1;4;1;15712;1;;0
736;1;  700;2018;1;346;1;511;1;419;20150603;504;3032;429;30;25;24;21,86;20,45;6,4;5;1,17;;0;0;504;1;479;62;55;1;1;1;13728;1;;240
736;1;  700;2018;2;346;1;511;1;419;20150603;0;;0;0;0;0;0;0;0;5;1,17;;0;0;0;1;0;62;55;1;1;1;0;1;;24
736;1;  700;2018;2;346;1;511;1;407;20150603;72;999;31;2;2;12;10,93;10,22;6,4;5;1,17;;0;0;72;2;34;20;55;1;2;1;992;1;;48
736;1;  700;2018;2;346;1;511;1;0;20150603;528;545;656;45;38;35;31,85;29,81;6,4;5;1,17;;0;0;528;3;731;62;55;1;2;1;20992;1;;0
736;1;  700;2018;3;346;1;511;1;0;20150603;744;545;925;63;54;35;31,88;29,84;6,4;5;1,17;;0;0;744;1;1031;62;55;1;1;1;29600;1;;0
736;1;  700;2018;4;346;1;511;1;0;20150603;720;545;844;57;49;33;30,04;28,13;6,4;5;1,17;;0;0;720;1;941;62;55;1;1;1;27008;1;;0
736;1;  700;2018;5;346;1;511;1;0;20150603;744;545;871;60;51;33;30,02;28,1;6,4;5;1,17;;0;0;744;1;971;62;55;1;1;1;27872;1;;0
736;1;  700;2018;6;346;1;511;1;0;20150603;720;545;792;54;46;31;28,19;26,4;6,4;5;1,17;;0;0;720;1;883;62;55;1;1;1;25344;1;;0
736;1;  700;2018;7;346;1;511;1;0;20150603;744;545;792;55;47;30;27,32;25,55;6,4;5;1,17;;0;0;744;1;883;62;55;1;1;1;25344;1;;0
736;1;  700;2018;8;346;1;511;1;0;20150603;744;545;792;54;46;30;27,29;25,55;6,4;5;1,17;;0;0;744;1;883;62;55;1;1;1;25344;1;;0
736;1;  700;2018;9;346;1;511;1;0;20150603;720;545;588;40;35;23;20,94;19,6;6,4;5;1,17;;0;0;720;1;656;62;55;1;1;1;18816;1;;0
736;1;  700;2018;10;346;1;511;1;0;20150603;744;545;608;41;35;23;20,93;19,6;6,4;5;1,17;;0;0;744;1;677;62;55;1;1;1;19456;1;;0
736;1;  700;2018;11;346;1;511;1;0;20150603;720;545;563;38;33;22;20,03;18,75;6,4;5;1,17;;0;0;720;1;627;62;55;1;1;1;18016;1;;0
736;1;  700;2018;12;346;1;511;1;66;20150603;696;545;470;32;28;19;17,3;16,19;6,4;5;1,17;;0;0;696;1;523;62;55;1;1;1;15040;1;;48
736;1;  700;2019;1;346;1;511;1;0;20150603;744;545;502;34;29;19;17,3;16,19;6,4;5;1,17;;0;0;744;1;560;62;55;1;1;1;16064;1;;0
736;1;  700;2019;2;346;1;511;1;0;20150603;672;545;490;16;14;20;18,07;17,49;3,2;2,5;1,17;;0;0;672;1;546;62;55;1;1;1;15680;1;;0
736;1;  700;2019;3;346;1;511;1;2;20150603;696;545;445;31;26;18;16,4;15,34;6,4;5;1,17;;0;0;696;1;496;62;55;1;1;1;14240;1;;48
736;1;  700;2019;4;346;1;511;1;0;20150603;720;545;434;29;25;17;15,46;14,48;6,4;5;1,17;;0;0;720;1;484;62;55;1;1;1;13888;1;;0
736;1;  700;2019;5;346;1;511;1;0;20150603;744;545;449;31;26;17;15,49;14,49;6,4;5;1,17;;0;0;744;1;501;62;55;1;1;1;14368;1;;0
736;1;  700;2019;6;346;1;511;1;0;20150603;720;545;486;33;28;19;17,29;16,19;6,4;5;1,17;;0;0;720;1;542;62;55;1;1;1;15552;1;;0
